COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
TKM,,ALL,1995,589.91
TKM,,ALL,1996,554.83
TKM,,ALL,1997,562.64
TKM,,ALL,1998,590.39
TKM,,ALL,1999,548.7
TKM,,ALL,2000,643.18
TKM,,ALL,2001,774.48
TKM,,ALL,2002,967.89
TKM,,ALL,2003,1283.91
TKM,,ALL,2004,1453.92
TKM,,ALL,2005,1704.42
TKM,,ALL,2006,2136.47
TKM,,ALL,2007,2600.37
TKM,,ALL,2008,3904.47
TKM,,ALL,2009,4036.46
TKM,,ALL,2010,4439.2
TKM,,ALL,2011,5649.96
TKM,,ALL,2012,6675.18
TKM,,ALL,2013,7304.29
TKM,,ALL,2014,7962.24
TKM,,ALL,2015,6432.69
TKM,,ALL,2016,6387.68
TKM,,ALL,2017,6587.09
TKM,,ALL,2018,6967.38
TKM,,ALL,2019,7612.04
TUR,,ALL,1970,489.93
TUR,,ALL,1971,455.62
TUR,,ALL,1972,556.45
TUR,,ALL,1973,684.07
TUR,,ALL,1974,929.6
TUR,,ALL,1975,1139.69
TUR,,ALL,1976,1272.23
TUR,,ALL,1977,1427.53
TUR,,ALL,1978,1548.5
TUR,,ALL,1979,2077.68
TUR,,ALL,1980,1565.03
TUR,,ALL,1981,1579.07
TUR,,ALL,1982,1402.41
TUR,,ALL,1983,1310.26
TUR,,ALL,1984,1246.82
TUR,,ALL,1985,1368.4
TUR,,ALL,1986,1510.68
TUR,,ALL,1987,1705.89
TUR,,ALL,1988,1745.36
TUR,,ALL,1989,2021.86
TUR,,ALL,1990,2794.35
TUR,,ALL,1991,2735.71
TUR,,ALL,1992,2842.37
TUR,,ALL,1993,3180.19
TUR,,ALL,1994,2270.34
TUR,,ALL,1995,2897.87
TUR,,ALL,1996,3053.95
TUR,,ALL,1997,3144.39
TUR,,ALL,1998,4499.74
TUR,,ALL,1999,4116.17
TUR,,ALL,2000,4337.48
TUR,,ALL,2001,3142.92
TUR,,ALL,2002,3687.96
TUR,,ALL,2003,4760.1
TUR,,ALL,2004,6101.63
TUR,,ALL,2005,7456.3
TUR,,ALL,2006,8101.86
TUR,,ALL,2007,9791.88
TUR,,ALL,2008,10941.17
TUR,,ALL,2009,9103.47
TUR,,ALL,2010,10742.77
TUR,,ALL,2011,11420.56
TUR,,ALL,2012,11795.63
TUR,,ALL,2013,12614.78
TUR,,ALL,2014,12157.99
TUR,,ALL,2015,11006.28
TUR,,ALL,2016,10894.6
TUR,,ALL,2017,10589.67
TUR,,ALL,2018,9454.35
TUR,,ALL,2019,9121.52
TUR,,ALL,2020,8536.43
TUR,,ALL,2021,9586.61
UKR,,ALL,1987,1249.44
UKR,,ALL,1988,1449.96
UKR,,ALL,1989,1597.53
UKR,,ALL,1990,1568.54
UKR,,ALL,1991,1487.5
UKR,,ALL,1992,1417.94
UKR,,ALL,1993,1257.35
UKR,,ALL,1994,1011.98
UKR,,ALL,1995,935.98
UKR,,ALL,1996,872.7
UKR,,ALL,1997,991.22
UKR,,ALL,1998,835.25
UKR,,ALL,1999,635.76
UKR,,ALL,2000,658.35
UKR,,ALL,2001,807.8
UKR,,ALL,2002,911.91
UKR,,ALL,2003,1087.79
UKR,,ALL,2004,1416.6
UKR,,ALL,2005,1894.47
UKR,,ALL,2006,2391.32
UKR,,ALL,2007,3197.93
UKR,,ALL,2008,4066.55
UKR,,ALL,2009,2639.39
UKR,,ALL,2010,3078.43
UKR,,ALL,2011,3704.82
UKR,,ALL,2012,4004.8
UKR,,ALL,2013,4187.74
UKR,,ALL,2014,3104.64
UKR,,ALL,2015,2124.66
UKR,,ALL,2016,2187.73
UKR,,ALL,2017,2638.33
UKR,,ALL,2018,3096.56
UKR,,ALL,2019,3661.46
UKR,,ALL,2020,3751.74
UKR,,ALL,2021,4835.57
UZB,,ALL,1990,651.42
UZB,,ALL,1991,652.81
UZB,,ALL,1992,603.35
UZB,,ALL,1993,596.98
UZB,,ALL,1994,576.45
UZB,,ALL,1995,585.93
UZB,,ALL,1996,600.6
UZB,,ALL,1997,623
UZB,,ALL,1998,623.22
UZB,,ALL,1999,702.48
UZB,,ALL,2000,558.23
UZB,,ALL,2001,456.71
UZB,,ALL,2002,383.34
UZB,,ALL,2003,396.38
UZB,,ALL,2004,465.12
UZB,,ALL,2005,546.78
UZB,,ALL,2006,654.28
UZB,,ALL,2007,830.41
UZB,,ALL,2008,1082.29
UZB,,ALL,2009,1213.27
UZB,,ALL,2010,1742.35
UZB,,ALL,2011,2051.13
UZB,,ALL,2012,2267.62
UZB,,ALL,2013,2419.72
UZB,,ALL,2014,2628.46
UZB,,ALL,2015,2753.97
UZB,,ALL,2016,2704.68
UZB,,ALL,2017,1916.76
UZB,,ALL,2018,1597.07
UZB,,ALL,2019,1784.01
UZB,,ALL,2020,1749.66
UZB,,ALL,2021,1983.06
,WESTERN_BALKANS,ALL,1994,1410.44
,WESTERN_BALKANS,ALL,1995,1555.27
,WESTERN_BALKANS,ALL,1996,1957.14
,WESTERN_BALKANS,ALL,1997,2116.09
,WESTERN_BALKANS,ALL,1998,1801.06
,WESTERN_BALKANS,ALL,1999,1874.77
,WESTERN_BALKANS,ALL,2000,1217.96
,WESTERN_BALKANS,ALL,2001,1624.46
,WESTERN_BALKANS,ALL,2002,1976.52
,WESTERN_BALKANS,ALL,2003,2552.33
,WESTERN_BALKANS,ALL,2004,3025.45
,WESTERN_BALKANS,ALL,2005,3286.22
,WESTERN_BALKANS,ALL,2006,3793.83
,WESTERN_BALKANS,ALL,2007,4867.83
,WESTERN_BALKANS,ALL,2008,5898.05
,WESTERN_BALKANS,ALL,2009,5304.71
,WESTERN_BALKANS,ALL,2010,5089.79
,WESTERN_BALKANS,ALL,2011,5807.85
,WESTERN_BALKANS,ALL,2012,5283.02
,WESTERN_BALKANS,ALL,2013,5797.5
,WESTERN_BALKANS,ALL,2014,5845.04
,WESTERN_BALKANS,ALL,2015,5048.86
,WESTERN_BALKANS,ALL,2016,5270.73
,WESTERN_BALKANS,ALL,2017,5733.91
,WESTERN_BALKANS,ALL,2018,6559.74
,WESTERN_BALKANS,ALL,2019,6659.11
,WESTERN_BALKANS,ALL,2020,6698.48
,WHO_EURO,ALL,1987,7992.47
,WHO_EURO,ALL,1988,8714.97
,WHO_EURO,ALL,1989,8768.05
,WHO_EURO,ALL,1990,10566.44
,WHO_EURO,ALL,1991,10838.54
,WHO_EURO,ALL,1992,11547.74
,WHO_EURO,ALL,1993,10609.47
,WHO_EURO,ALL,1994,11059.33
,WHO_EURO,ALL,1995,12714.39
,WHO_EURO,ALL,1996,12975.11
,WHO_EURO,ALL,1997,12300.11
,WHO_EURO,ALL,1998,12602.69
,WHO_EURO,ALL,1999,12439.89
,WHO_EURO,ALL,2000,11737.62
,WHO_EURO,ALL,2001,11823.22
,WHO_EURO,ALL,2002,12911.83
,WHO_EURO,ALL,2003,15619.28
,WHO_EURO,ALL,2004,18114.75
,WHO_EURO,ALL,2005,19206.73
,WHO_EURO,ALL,2006,20758.48
,WHO_EURO,ALL,2007,24153.3
,WHO_EURO,ALL,2008,26477.94
,WHO_EURO,ALL,2009,23212.8
,WHO_EURO,ALL,2010,23653.85
,WHO_EURO,ALL,2011,26184.6
,WHO_EURO,ALL,2012,25152.63
,WHO_EURO,ALL,2013,26151.07
,WHO_EURO,ALL,2014,26428.06
,WHO_EURO,ALL,2015,22690.58
,WHO_EURO,ALL,2016,22545.45
,WHO_EURO,ALL,2017,23711.87
,WHO_EURO,ALL,2018,25287.1
,WHO_EURO,ALL,2019,24916.65
,WHO_EURO,ALL,2020,24018.76
,,,,
Last update,2023.10.04 16:15:55 GMT,,,
Description,"Gross domestic product (GDP), US$ per capita",,,
Reference link,https://dw.euro.who.int/api/v3/measures/HFA_33?lang=En,,,
,,,,
Copyright,,,,
© WHO Regional Office for Europe 2024. All rights reserved.,https://www.who.int/about/policies/publishing/copyright,,,
